,id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
429,AS14.08,13 days 00:00:00.000000000,0.028491361781937872,2.96,28.675839999999997,47.596666666666664,,,,6.7338571428571425,25.2148125,,,,,,-0.2,0.6,6.4,59.91681816361167,
430,AS14.08,14 days 00:00:00.000000000,0.0630171632209882,4.9837,30.65787878787879,6.61775,,,,8.045250000000001,72.8041111111111,,,9.097999999999999,,1.0,-0.2,1.0,7.0,55.37757572983248,
431,AS14.08,15 days 00:00:00.000000000,0.05752387767589225,442.08009090909104,16.437647058823526,,,,,6.8585714285714285,51.486615384615384,,,,,,-0.2,0.8,6.4,40.61296294353627,1.0
432,AS14.08,16 days 00:00:00.000000000,0.008942302364652674,17.988666666666667,47.6426923076923,,,,,7.454428571428571,24.663249999999994,,,16.10533333333333,,,-0.4,0.6,6.6,46.85122950350651,1.0
433,AS14.08,17 days 00:00:00.000000000,0.022231454452349513,3.5190000000000006,173.16088,,,,,6.165285714285715,37.729749999999996,89.93799999999999,,16.075,,,-0.4,0.8,6.4,41.266380968547985,
434,AS14.08,18 days 00:00:00.000000000,0.04218482538831056,5.070529411764705,23.2698125,,,,,406.5138,73.31522727272726,40.405125000000005,,20.61275,,1.0,-0.2,0.8,7.2,36.17318421915959,
435,AS14.08,19 days 00:00:00.000000000,0.046307912762661635,2.4045,17.641363636363636,,,,,7.431857142857142,44.74242105263158,,,5.531499999999999,,,-0.8,1.0,6.8,59.636151508851505,
436,AS14.08,20 days 00:00:00.000000000,0.01689766184251478,18.401,97.99706666666665,44.56,,,,5.867,25.96064705882353,,,,,,-0.6,1.0,7.2,27.933961538168106,1.0
437,AS14.08,21 days 00:00:00.000000000,0.08950139311864186,11.408482758620687,16.57427777777778,112.399,,,161.499,7.663,29.54814285714286,,,11.029000000000002,,,-0.25,0.5,6.5,37.11124491691591,1.0
438,AS14.08,22 days 00:00:00.000000000,0.08701150136063529,5.3410416666666665,48.21434146341465,,,,,8.141,93.26139130434784,,358.67400000000004,12.025,,,0.0,0.5,6.333333333333333,62.082050007581735,1.0
439,AS14.08,23 days 00:00:00.000000000,0.016559762046113646,21.958105263157893,20.409702127659575,,,,,7.432571428571428,30.713086956521746,,16.753400000000006,,,1.0,-0.25,0.5,6.25,33.390655176392926,1.0
440,AS14.08,24 days 00:00:00.000000000,0.02494412062743703,7.799166666666667,22.34033333333333,16.22225,,,,6.799444444444444,34.26930769230769,,,,,,-0.16666666666666666,1.0,7.166666666666667,49.65954169631001,1.0
441,AS14.08,25 days 00:00:00.000000000,0.0784470781932718,4.963,9.121458333333333,,,,,7.180333333333333,50.6555,,,,,,0.0,0.6,6.8,38.9946499466896,
442,AS14.08,26 days 00:00:00.000000000,0.07893465181771635,3.048,21.584614035087714,6.728000000000001,,,,8.444333333333333,20.791909090909083,,,14.035,,,0.0,1.2,7.6,41.76352499127387,
443,AS14.08,27 days 00:00:00.000000000,0.062353854585312354,3.525625,39.59975609756097,11.513124999999999,,,,6.643222222222223,64.95446666666666,,,3.005,,,-1.0,1.0,7.2,64.82559376955035,
444,AS14.08,28 days 00:00:00.000000000,0.008289547359385427,16.932,90.49209999999997,19.154,,,,5.748222222222221,18.926000000000002,,,20.146,,,-0.4,0.8,6.6,40.98882356811972,
445,AS14.08,29 days 00:00:00.000000000,0.07876788563729693,3.6467000000000005,29.935582278481007,,,,,7.143866666666666,28.10577777777778,,,16.858999999999998,,,0.0,1.3333333333333333,7.0,42.352507445349644,
446,AS14.08,30 days 00:00:00.000000000,0.031123972587273636,11.219800000000001,39.248727272727265,,,,,5.745833333333334,58.69482142857142,,,9.065,,1.0,0.25,1.25,7.5,37.22082355443172,
447,AS14.08,31 days 00:00:00.000000000,0.12841414141414143,2.16,29.744093749999994,76.908,,,,6.6659999999999995,30.16766666666667,,,8.5285,,,0.2,1.2,7.4,59.84303448118013,
448,AS14.08,32 days 00:00:00.000000000,0.007280235288804587,17.27625,17.471684210526316,5.516,,,,6.8792,29.600944444444444,,,11.055,,,0.0,1.25,7.6,68.2109473880969,
449,AS14.08,33 days 00:00:00.000000000,0.1024731337951504,10.750058823529411,41.02186206896552,122.79866666666668,,,,5.344615384615385,28.374681818181827,,7.028,,,1.0,0.0,1.0,7.0,58.448078927240864,1.0
450,AS14.08,34 days 00:00:00.000000000,0.05814829222796918,3.0847272727272728,23.466776119402986,46.5835,,,,7.08175,25.688809523809525,,,15.5985,,,-0.25,0.5,6.5,38.85586365063984,
451,AS14.08,35 days 00:00:00.000000000,0.04036626596543954,12.51822222222222,49.17061111111112,,,,,722.7521999999999,117.10358823529414,,,6.016,,,0.25,0.5,6.25,70.71764706864076,
452,AS14.08,36 days 00:00:00.000000000,0.20657326274273782,4.752947368421053,41.06159740259739,230.726,,,,16.5062,15.950418181818184,,,15.860999999999999,,,1.2,1.4,7.6,58.14339999834695,
453,AS14.08,37 days 00:00:00.000000000,0.0741355491619204,3.2464999999999997,14.604774193548385,16.0735,,,,4.8116,31.945838709677414,,,3.01,,1.0,0.6,1.0,7.6,39.54802501797676,
454,AS14.08,38 days 00:00:00.000000000,0.025027439155129103,,127.49046666666666,,,,,10.872399999999999,37.104499999999994,,,,,,0.0,0.8,7.0,33.350782612095706,
455,AS14.08,39 days 00:00:00.000000000,0.004827095791619072,2.715666666666667,18.811514285714292,73.85433333333334,,,,17.062142857142856,119.75916666666667,,,5.043,,,0.0,1.2,7.6,59.398857150759014,
456,AS14.08,40 days 00:00:00.000000000,0.06490308655585146,3.423692307692308,40.244375,81.273,,,45.24100000000001,10.169583333333334,37.38926666666667,,,7.84825,,,0.2,0.6,6.6,59.07027587808416,
457,AS14.08,41 days 00:00:00.000000000,0.03409090909090909,18.461529411764705,73.83710714285715,36.189,,,,7.740142857142857,41.86570588235294,,,,,,-0.8,0.6,6.4,95.43872724879878,
458,AS14.08,42 days 00:00:00.000000000,0.0685973564143854,5.822952380952381,30.47889285714286,11.229,,,48.299,6.475571428571428,35.03235294117648,,,6.678,,,-0.6,0.8,6.6,52.25039392529111,
459,AS14.08,43 days 00:00:00.000000000,0.09718156742586877,7.4287333333333345,19.186471698113216,36.179249999999996,,,,23.612374999999993,24.15089285714286,185.8111666666667,,3.0380000000000003,,,-1.0,0.8,6.2,72.43126665221318,
460,AS14.08,44 days 00:00:00.000000000,0.049041986144740375,2.23425,10.472529411764707,,,,,8.474,48.49392857142856,,,,,,-0.4,0.6,6.0,42.573090889237136,
461,AS14.08,45 days 00:00:00.000000000,0.03900289438614025,14.102695652173914,42.010299999999994,29.521666666666665,,,,5.866624999999999,47.48786956521738,,22.302,7.023,,,1.4,1.2,7.8,84.118892814432,
462,AS14.08,46 days 00:00:00.000000000,0.004899344795389425,286.479875,8.5042,43.38549999999999,,,,7.274600000000001,245.19708333333332,,17.156,15.074000000000002,,,-1.2,0.8,6.4,62.742238078798586,
463,AS14.08,47 days 00:00:00.000000000,0.029294959666751913,6.9324615384615385,46.17,437.264,,,5.032,6.2616,29.214322580645156,,,6.026,,,-1.0,0.6,6.4,90.2649565054023,
464,AS14.08,48 days 00:00:00.000000000,0.07739994303879248,13.686499999999999,25.655225806451618,21.094,,,,6.7139999999999995,40.15490476190476,,,,,,-0.6,0.4,6.0,58.68467740858753,
465,AS14.08,49 days 00:00:00.000000000,0.12497602724903793,12.825333333333335,19.349703703703707,,,,,7.300571428571429,25.642588235294113,,,,,,0.0,0.4,5.6,33.07500000710182,
466,AS14.08,50 days 00:00:00.000000000,0.1280059119507768,3.7837142857142854,27.623195652173912,27.632,,,,49.76127272727273,46.214333333333336,,,,,,0.3333333333333333,1.0,6.666666666666667,53.11427025537235,
467,AS14.08,51 days 00:00:00.000000000,0.028321012544802848,7.691416666666666,369.6935,,,,163.344,8.6175,40.64359999999999,,,,,,0.0,0.8,6.333333333333333,95.46938098044627,
468,AS14.08,52 days 00:00:00.000000000,0.047178819444444485,18.43066666666667,19.5715,,,,,5.8318,33.94628571428571,,,,,,-0.5,0.25,6.0,36.981263185802256,
469,AS14.08,53 days 00:00:00.000000000,0.00542983716475096,14.317571428571428,50.33735714285714,835.74,,,,8.544500000000001,58.390916666666676,,,,,,-0.8333333333333334,0.6666666666666666,6.0,185.69900000095367,1.0
470,AS14.08,54 days 00:00:00.000000000,0.02225241545893721,21.325833333333332,8.767357142857144,109.162,,,,7.571833333333333,46.17759999999999,,,,,,-0.8,0.6,5.8,48.04211113187999,
471,AS14.08,55 days 00:00:00.000000000,0.030996148459383758,3.073571428571429,26.29906818181818,37.136,,,,9.84375,57.85049999999999,,,,,,-0.25,0.25,5.75,65.33670967625032,
472,AS14.08,56 days 00:00:00.000000000,0.034825039929764996,4.308999999999999,102.98087096774194,50.6385,,,,7.6628,29.06105555555555,,,,,,-0.5,1.0,6.666666666666667,159.96003994941682,
473,AS14.08,57 days 00:00:00.000000000,0.03731409855296445,16.118,367.8971481481481,625.2913333333332,,,,9.507666666666667,44.289699999999996,,,101.276,,,0.4,0.8,7.0,202.17762964743142,
474,AS14.08,58 days 00:00:00.000000000,0.1817380077030812,4.9703333333333335,7.89805,29.418000000000003,,,,9.148,39.68127272727273,,,3.1719999999999997,,,-0.4,1.0,7.2,46.87813336054483,
475,AS14.08,59 days 00:00:00.000000000,0.22181372986475953,7.246833333333334,47.23107142857144,,,,,6.104500000000001,36.430416666666666,,6.071000000000001,11.053500000000001,,,0.4,1.0,7.4,44.16289999485015,
476,AS14.08,60 days 00:00:00.000000000,0.04327761276924563,9.001777777777779,15.600159999999995,,,,,8.5835,61.94645454545455,,103.919,,,1.0,-0.2,1.0,6.8,57.90238236679751,
477,AS14.08,61 days 00:00:00.000000000,0.0026041666666666687,,7.316799999999999,,,,,5.55375,51.12049999999999,,,,,,-1.0,1.0,6.666666666666667,43.969166636466944,
503,AS14.09,0 days 00:00:00.000000000,,7.3267500000000005,39.38970967741937,17.651902439024386,,,2.113,36.15133333333333,,,,1.01,,1.0,0.0,1.0,7.0,73.36180485167154,1.0
504,AS14.09,1 days 00:00:00.000000000,0.06284722222222221,21.29428571428571,41.3393076923077,28.613447204968924,,,4.436333333333334,18.378875,61.284000000000006,64.43900000000001,,1.003,3.02,,0.0,0.6666666666666666,7.0,52.87911236687992,
505,AS14.09,2 days 00:00:00.000000000,0.03333333333333332,15.750210526315788,39.8471625,201.89688202247194,,,,11.399833333333332,18.333,38.7176,,1.018,,,0.75,0.25,6.75,96.76054053693207,1.0
506,AS14.09,3 days 00:00:00.000000000,0.07916666666666668,8.608285714285715,36.648848837209314,6.066676136363637,10.8984,,2.0454999999999997,13.938833333333335,50.17527777777778,20.87908333333333,29.518363636363635,6.888999999999999,,,0.5,0.5,7.25,55.42041122133487,
507,AS14.09,4 days 00:00:00.000000000,0.025694444444444447,23.40157142857143,24.17235000000001,19.252845410628005,21.224,,5.128,12.063333333333333,20.49983333333333,32.474000000000004,,1.0053333333333334,17.433,1.0,0.4,-0.2,6.2,71.40785149772567,
508,AS14.09,5 days 00:00:00.000000000,0.0863155761862658,34.746500000000005,25.95139655172414,19.27972727272727,61.349,,1.004,11.72825,28.98609090909091,,,18.99975,,1.0,0.5,0.75,7.75,111.06528571673806,1.0
509,AS14.09,6 days 00:00:00.000000000,0.027083333333333348,30.08314285714286,30.40969230769231,20.854700854700862,,,,16.103666666666665,83.60283333333335,1.01,22.4956,,14.395999999999999,1.0,-0.4,0.8,7.8,65.14721873402594,
510,AS14.09,7 days 00:00:00.000000000,0.07977843915343913,25.49855,36.693916666666674,33.12857647058824,28.035500000000003,,2.032,35.12828571428572,36.714875,54.65383333333334,5.730666666666667,17.743,,1.0,-0.25,1.0,8.25,132.4997974920877,
511,AS14.09,8 days 00:00:00.000000000,0.08229166666666667,22.745599999999996,35.13356565656567,16.157045918367345,,,,12.7778,62.949000000000005,39.4255,,1.621,,1.0,-0.4,1.0,8.0,81.70627172874367,
512,AS14.09,9 days 00:00:00.000000000,0.11195652173913047,106.46253846153846,44.221784810126586,14.575954128440378,21.601,,,10.45375,44.71754545454546,,,1.3536666666666666,16.89,1.0,-1.0,1.0,7.75,77.40438391906875,1.0
513,AS14.09,10 days 00:00:00.000000000,0.08333333333333336,36.669117647058826,37.793348314606746,12.58789090909091,32.42733333333333,,4.1,8.2515,10.145,21.347518518518516,,1.3476666666666668,,1.0,-0.2,0.2,7.0,64.2349528254203,
514,AS14.09,11 days 00:00:00.000000000,0.07986111111111115,81.75496428571428,43.467148760330566,17.866783898305087,123.632,,,12.819399999999998,35.699333333333335,68.59,364.752,1.0142000000000002,,1.0,0.0,0.6,7.6,122.03854718073356,
515,AS14.09,12 days 00:00:00.000000000,0.041386554621848724,76.61229411764707,21.815406250000002,13.547807692307689,,,,13.070999999999998,33.83,,,9.876999999999999,32.864000000000004,1.0,0.2,0.0,6.2,63.44184210425933,
516,AS14.09,13 days 00:00:00.000000000,0.18090277777777775,24.50933333333333,26.75492,7.389053140096619,24.3225,,2.02,15.1235,69.875,43.10774285714286,40.1235,,,1.0,0.0,0.6,7.6,45.33238518149764,
517,AS14.09,14 days 00:00:00.000000000,0.07604166666666665,13.807599999999999,41.36711999999999,14.908053191489365,15.924000000000001,175.019,,10.166833333333333,166.31900000000002,25.00018181818182,,1.029,,1.0,-0.75,0.75,7.25,83.28489156228949,1.0
518,AS14.09,15 days 00:00:00.000000000,0.11562500000000003,7.578714285714284,33.95594382022472,10.228613526570047,,80.992,1.012,15.339400000000003,54.6,,,1.0070000000000001,,,0.0,0.75,7.5,48.79547322222164,
519,AS14.09,16 days 00:00:00.000000000,0.13888888888888887,13.4846,34.80207228915663,17.62856650246306,51.71,,4.025,7.535571428571428,65.107,,4.098,5.580500000000001,24.224,,-0.4,0.8,6.8,69.520854392098,
520,AS14.09,17 days 00:00:00.000000000,0.07812500000000004,17.4613,47.91672727272728,10.693851612903222,38.169,,3.043,9.103142857142858,60.2318,23.2108,,,15.058666666666667,,-0.5,0.0,6.2,62.25208141637401,
521,AS14.09,18 days 00:00:00.000000000,0.08645833333333332,16.86676923076923,30.22766666666667,100.08659537572252,40.04775,,1.032,13.1988,17.1855,32.49516666666667,,,,,0.0,0.6,7.2,39.76202941408346,1.0
522,AS14.09,19 days 00:00:00.000000000,0.034126984126984145,45.5006,34.30270000000001,16.732819672131143,23.372,,,9.777999999999999,14.190999999999999,26.014,,,,1.0,0.25,0.25,6.5,63.280897063367505,
523,AS14.09,20 days 00:00:00.000000000,0.03035714285714286,12.932111111111112,31.802576923076927,12.453432432432429,,,,9.6935,39.254200000000004,,77.658,1.0095,,1.0,0.75,0.0,6.0,69.63183876006832,
524,AS14.09,21 days 00:00:00.000000000,0.11428571428571428,2.008,21.86574285714286,9.337337837837836,23.749000000000002,,,9.648,,74.8635,25.55116666666667,,,,0.0,0.6,6.8,139.05192497968665,
525,AS14.09,22 days 00:00:00.000000000,0.06944444444444445,,38.71434883720931,15.921513888888889,,,,10.5504,,,,19.699333333333335,,1.0,0.0,0.8,7.0,74.77797368953102,
526,AS14.09,23 days 00:00:00.000000000,0.1722222222222222,6.0935,31.466062500000003,4.890749999999998,,,,5.069333333333334,,51.380125,,1.008,,,-0.8,0.0,6.0,45.06837035991527,1.0
527,AS14.09,24 days 00:00:00.000000000,0.08333333333333319,25.161,15.557166666666669,12.376153846153846,,,2.5145,12.7395,,38.86,,,,1.0,-0.2,-0.2,5.8,26.554483875151604,1.0
528,AS14.09,25 days 00:00:00.000000000,0.08854166666666669,40.221666666666664,20.53903448275862,15.799954545454545,148.776,,,5.6385000000000005,,,,,,1.0,0.0,0.0,6.0,46.151205117885866,1.0
529,AS14.09,26 days 00:00:00.000000000,0.015584415584415586,5.060499999999999,32.854875,18.238782608695654,,,,29.612,,,,,,,-0.5,-0.25,5.5,53.52563639120621,
530,AS14.09,27 days 00:00:00.000000000,0.11045653907496013,7.898999999999999,34.27127027027028,6.79164583333333,36.512,,,8.06475,,6.146285714285716,30.328200000000002,1.702333333333333,,1.0,0.0,0.75,7.0,40.95274074872332,1.0
531,AS14.09,28 days 00:00:00.000000000,0.11473829201101932,26.0182,18.446250000000003,16.35925274725274,20.05475,,36.176,12.052999999999999,19.058500000000002,22.127,,1.5054999999999998,,1.0,-1.2,0.6,6.6,51.394826090854146,1.0
532,AS14.09,29 days 00:00:00.000000000,0.11314935064935065,2.6314,44.79376470588235,9.42333870967742,,,4.0280000000000005,10.4015,18.238,158.462,,,,,0.25,1.0,8.0,59.2649062201381,
533,AS14.09,30 days 00:00:00.000000000,0.041548295454545435,2.012,41.36833333333333,8.358799999999999,,,,,267.892,20.442666666666668,,,,,0.0,0.25,6.25,22.162157912003366,
534,AS14.09,31 days 00:00:00.000000000,0.015309343434343441,33.363,13.355799999999999,22.195280000000004,32.885999999999996,,,8.1695,,,108.031,1.1025,,1.0,-1.0,0.5,6.5,56.54226665496824,
535,AS14.09,32 days 00:00:00.000000000,0.06439393939393938,45.24161111111111,43.99589473684211,32.43034090909091,,,,,26.468000000000004,,,,,1.0,-0.2,0.4,6.6,137.49463155395097,
536,AS14.09,33 days 00:00:00.000000000,0.03922032828282828,90.08133333333333,45.00705882352941,25.540680851063826,71.327,,,23.765,28.135,,30.26,,,1.0,-0.3333333333333333,0.3333333333333333,6.333333333333333,117.01175998687744,1.0
537,AS14.09,34 days 00:00:00.000000000,0.042032828282828276,7.7973333333333334,25.24825,10.060595238095233,,,,7.085,,4.024,,,5.032,1.0,0.2,1.0,7.2,33.21030433281608,
538,AS14.09,35 days 00:00:00.000000000,0.11581439393939394,4.023,23.009571428571427,13.952114285714291,47.888999999999996,,,8.504333333333333,,,17.815,,14.065999999999999,,0.25,1.0,7.25,34.15554056296477,
539,AS14.09,36 days 00:00:00.000000000,0.11026936026936031,14.9464,45.72704347826088,6.129090909090908,67.75166666666667,,,12.925000000000002,8.226,,,,25.462,,0.0,1.0,8.0,59.911500000953666,
540,AS14.09,37 days 00:00:00.000000000,,,,,,,,,,,,,,,-1.0,0.25,6.25,,
541,AS14.09,38 days 00:00:00.000000000,,,,,,,,,,,,,,,0.0,0.6,6.6,,
542,AS14.09,39 days 00:00:00.000000000,,,,,,,,,,,,,,,-0.5,0.5,6.75,,
543,AS14.09,40 days 00:00:00.000000000,,,,,,,,,,,,,,,-0.5,0.75,7.0,,
544,AS14.09,41 days 00:00:00.000000000,,,,,,,,,,,,,,,-0.25,0.75,7.5,,
545,AS14.09,42 days 00:00:00.000000000,,,,,,,,,,,,,,,0.0,0.8,7.6,,
546,AS14.09,43 days 00:00:00.000000000,,,,,,,,,,,,,,,0.25,0.75,7.75,,
547,AS14.09,44 days 00:00:00.000000000,,,,,,,,,,,,,,,0.2,0.4,6.6,,
548,AS14.09,45 days 00:00:00.000000000,,,,,,,,,,,,,,,-1.0,0.5,6.0,,
569,AS14.12,0 days 00:00:00.000000000,,,,,,,,,,,,,,1.0,0.0,-0.5,5.5,,1.0
576,AS14.12,12 days 00:00:00.000000000,0.14829053656064528,9.809546666666666,93.0649,34.5645,,,,14.381,97.63542222222225,,,5.052,,1.0,-0.5,1.0,7.0,96.28112699115093,
577,AS14.12,13 days 00:00:00.000000000,0.11218869731800768,19.26621825396827,66.85713157894735,160.8975833333333,,,,15.5816,62.62057894736841,,,4.723,,1.0,0.0,0.75,6.75,75.9276594217273,
578,AS14.12,14 days 00:00:00.000000000,0.12607506942792832,41.699133757961796,54.9195,31.283093750000006,,,,10.3414,50.739304347826085,20.2236,6.699888888888889,4.0600000000000005,,1.0,1.0,1.0,6.75,107.06015053103043,
579,AS14.12,15 days 00:00:00.000000000,0.050002669288337596,6.342385826771651,24.709625,43.062999999999995,,,,10.7338,65.3227857142857,,,3.0233999999999996,,1.0,-0.2,0.25,5.8,43.452901417100925,
580,AS14.12,16 days 00:00:00.000000000,0.07254649006645172,8.833657407407408,37.27688235294117,24.214764705882352,5.52,11.03,17.189,9.5114,78.30591666666668,29.707653846153846,,,,1.0,0.4,0.4,6.4,50.600355264387645,
581,AS14.12,17 days 00:00:00.000000000,0.14079215484201238,6.8081020408163235,40.12094520547946,44.19364705882352,18.459333333333333,3.766,,8.9292,104.94958064516132,17.019750000000002,,,,1.0,0.4,0.75,6.4,84.69151427859352,
582,AS14.12,18 days 00:00:00.000000000,0.14706022748475056,4.5992459016393425,64.44075,126.51583333333332,42.83266666666666,,44.16688888888889,12.963166666666668,53.90358333333334,12.855,,,,1.0,-0.4,0.3333333333333333,6.0,122.36525926325048,
583,AS14.12,19 days 00:00:00.000000000,0.1573412698412698,9.544472000000011,45.258606557377036,37.337687499999994,16.7025,,141.33783333333335,8.126000000000001,84.26393999999999,33.98054545454546,,,,1.0,0.4,0.0,5.4,66.20685527512902,
584,AS14.12,20 days 00:00:00.000000000,0.13877989048726838,6.554671957671962,27.064217391304346,89.8665,,,43.761416666666655,9.1,83.28207142857143,28.629101694915263,,,,1.0,0.75,0.6666666666666666,6.5,54.861511101546114,1.0
585,AS14.12,21 days 00:00:00.000000000,0.15029831343020303,10.974013605442172,19.312727272727273,69.13695238095238,13.203666666666665,4.0089999999999995,,13.3582,63.250242424242415,30.583428571428573,,,,1.0,0.0,0.4,6.2,48.667180008888245,1.0
586,AS14.12,22 days 00:00:00.000000000,0.08721111947339887,6.677882352941176,23.71157142857143,127.26499999999999,,,,7.869,117.98211111111112,31.485818181818185,,,,,0.25,0.75,6.25,67.09592857814967,
587,AS14.12,23 days 00:00:00.000000000,0.12565511935667537,10.312548387096777,23.373000000000008,70.72645454545454,9.8758,36.11266666666667,5.0360000000000005,9.956000000000001,93.89744827586208,41.43083333333334,,4.766444444444445,,,0.2,1.0,6.4,65.91710989291852,
588,AS14.12,24 days 00:00:00.000000000,0.11765497159315708,13.895665158371045,33.91682926829269,63.16382608695651,65.37366666666667,,32.96066666666667,8.9166,57.04483050847457,11.7344,,,,1.0,0.0,0.25,6.25,57.93870290120442,
589,AS14.12,25 days 00:00:00.000000000,0.16551672904404247,120.63169169960467,52.02482352941176,111.31685714285715,12.706000000000001,59.937666666666665,44.98675,8.202,62.043421875,10.978166666666667,,5.798666666666667,,,0.0,-0.5,5.25,80.03757969883905,
590,AS14.12,26 days 00:00:00.000000000,0.1338207834315732,10.215120772946861,26.07385714285714,39.83827272727273,,5.149,,9.355333333333332,78.73823809523812,,,,,,0.2,0.6,6.4,68.26766666403987,
591,AS14.12,27 days 00:00:00.000000000,0.07151068346684088,90.01404629629631,18.799444444444443,25.466066666666663,,,,9.110600000000002,78.01175757575757,33.21171428571429,,,,1.0,-0.5,1.0,6.6,65.17566664059959,
592,AS14.12,28 days 00:00:00.000000000,0.08403201429421402,11.277169291338582,36.279653846153835,35.44947368421052,,,11.059000000000001,14.5812,68.2820606060606,45.92561538461537,,4.022666666666667,,,0.0,0.8,6.8,56.116915387373695,
593,AS14.12,29 days 00:00:00.000000000,0.09538332496422718,5.986367149758453,45.496472222222216,33.46226470588235,,,45.218,14.012400000000003,83.48953061224488,26.016000000000002,,5.019,,1.0,0.6,0.0,5.6,73.3220000186209,
594,AS14.12,30 days 00:00:00.000000000,0.08742418577600534,8.192883838383837,29.373486486486485,87.94910526315786,7.360333333333334,,,14.904200000000003,71.72175555555556,,,5.0545,,1.0,-0.4,0.8,6.6,76.06139805247486,
595,AS14.12,31 days 00:00:00.000000000,0.12005049713493486,9.843552301255226,42.39909803921567,55.4596,6.7203333333333335,,43.39149999999999,8.890666666666666,52.99411666666667,,,5.127999999999999,,1.0,0.2,1.0,6.8,57.008134915715175,
596,AS14.12,32 days 00:00:00.000000000,0.19809923260395693,11.553084337349398,45.42610416666667,99.0051,,,,12.5968,55.41633333333331,32.283,,,,1.0,0.0,1.0,7.0,46.26830922929864,1.0
597,AS14.12,33 days 00:00:00.000000000,0.13106163600075882,5.685825641025642,44.06325,144.67333333333332,16.589333333333332,,31.27275,9.962,75.27284615384615,20.158692307692306,,5.022,,1.0,-0.6,0.8,6.8,63.50589343954305,
598,AS14.12,34 days 00:00:00.000000000,0.07997912314877687,6.129669230769231,26.312833333333334,29.56238461538462,4.632,,,10.859599999999999,62.98826,29.759874999999994,,4.026,,,-0.6,0.8,6.6,64.1790543405906,
599,AS14.12,35 days 00:00:00.000000000,0.16716522568030542,138.42552941176467,41.82652941176471,53.87593749999999,,,,11.9966,55.96861363636363,31.008666666666667,,,,1.0,0.4,0.4,5.8,51.26068310670449,1.0
600,AS14.12,36 days 00:00:00.000000000,0.22026726549487374,14.202897810218975,46.536125,69.65405263157895,,110.08279999999999,27.49,10.264199999999999,62.15360810810814,17.2234,,2.380666666666667,,,0.4,1.0,6.4,87.62833139369657,
601,AS14.12,37 days 00:00:00.000000000,0.0702309086923999,10.106138211382115,37.12360714285713,55.4905,,61.195,,11.3775,75.21164,20.812749999999998,,3.0380000000000003,,1.0,-0.25,0.75,6.0,69.21834425457187,
602,AS14.12,38 days 00:00:00.000000000,0.16462706487320147,8.227836601307187,48.87344615384615,164.82597142857142,11.717666666666668,,,11.627799999999999,72.34476388888888,31.075545454545455,,4.156000000000001,,1.0,0.25,1.0,6.5,110.52143373690463,
603,AS14.12,39 days 00:00:00.000000000,0.11449388733473975,6.811747311827948,28.745315789473686,26.120375,,,44.187,7.985200000000001,72.82632558139534,32.062749999999994,,,,1.0,0.0,0.8,5.8,52.5351869079554,
604,AS14.12,40 days 00:00:00.000000000,0.08522280013775357,16.479210526315782,17.016588235294115,43.875823529411775,18.2215,,20.51725,8.268799999999999,62.15123333333334,65.9855,,,,1.0,-0.6,0.6,6.6,66.04386665026348,
605,AS14.12,41 days 00:00:00.000000000,0.13467870198927026,12.210994152046778,23.270318181818176,48.694500000000005,26.09,,,9.2496,79.61417391304347,65.18116666666666,,9.10575,44.409,1.0,0.2,0.2,5.6,43.523504594050415,1.0
606,AS14.12,42 days 00:00:00.000000000,0.33257710575112787,7.202779411764704,24.43625,67.4284,,,,8.493,84.46466666666666,42.31316666666666,,,22.066,1.0,0.25,1.0,7.0,42.294086412147216,
607,AS14.12,43 days 00:00:00.000000000,0.19347949106485993,6.381983193277306,29.528999999999996,89.21500000000003,,,15.093,13.530600000000002,128.8470769230769,68.31994999999998,,,86.67200000000001,1.0,0.0,0.75,6.0,66.69965788565185,
608,AS14.12,44 days 00:00:00.000000000,0.0853976874322089,14.378963235294115,37.018049999999995,75.6122,21.063,,,8.887799999999999,86.18664999999999,32.09975,,,,1.0,-0.6,1.0,6.6,61.21990769826449,1.0
609,AS14.12,45 days 00:00:00.000000000,0.07919763729171321,11.871219101123597,26.97434375,71.9878,,,57.14333333333334,9.7408,85.99409302325583,,,,,1.0,-0.4,1.0,6.0,63.39051041752101,
610,AS14.12,46 days 00:00:00.000000000,0.12199319253000575,9.718196531791907,56.08175,52.21915000000001,,,36.22,7.3086,102.42070000000001,25.069526315789478,,4.11,,1.0,-0.25,0.6666666666666666,6.25,59.62284465669429,
611,AS14.12,47 days 00:00:00.000000000,0.0955700386338233,7.49361855670103,47.36934782608695,106.31522222222222,16.695346153846153,90.8055,14.281400000000001,10.073333333333332,117.93756249999998,15.830777777777776,,2.5240000000000005,,,-0.2,0.5,6.2,112.0761875038345,1.0
612,AS14.12,48 days 00:00:00.000000000,0.1309995432502886,13.115564999999995,68.03516216216214,110.23259999999996,22.648636363636363,,9.340499999999999,9.002600000000001,102.91269387755099,24.5935,,4.063,,1.0,0.0,0.5,5.5,167.94349018966446,
613,AS14.12,49 days 00:00:00.000000000,0.08514009749880902,14.017084577114417,35.61344444444445,33.86678571428571,17.383666666666667,,35.1745,9.5386,59.614864864864856,1.026,,7.558,,1.0,-0.4,0.2,5.6,44.274455297284,1.0
